Generated by gPROMS FuelCell 2.1.0
Thu May 08 22:16:14 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.temperature [K]

Fixed domains:
    Time = 40.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","330.0902","330.08975","330.08917","330.0885","330.08774","330.08688","330.08594","330.08493","330.08386","330.0827","330.0815"
"0.064425625","329.64188","329.6415","329.64102","329.64044","329.63977","329.639","329.63818","329.6373","329.63632","329.63528","329.63422"
"0.14311525","329.11673","329.1165","329.11612","329.11566","329.1151","329.1145","329.1138","329.11304","329.11224","329.11136","329.1104"
"0.239227","328.7641","328.76392","328.7636","328.7632","328.76276","328.7622","328.7616","328.7609","328.76016","328.75937","328.7585"
"0.35661814","328.47504","328.47488","328.4746","328.47424","328.47382","328.4733","328.47272","328.47208","328.4714","328.47064","328.46985"
"0.5","328.47437","328.4742","328.47397","328.47363","328.4732","328.47275","328.4722","328.47162","328.47098","328.47028","328.4695"
"0.64338183","328.75113","328.75098","328.75076","328.75046","328.75006","328.74963","328.7491","328.74857","328.74796","328.74728","328.74658"
"0.760773","329.0805","329.08038","329.08014","329.07983","329.07947","329.07904","329.07855","329.078","329.07742","329.07678","329.0761"
"0.8568847","329.41095","329.4108","329.41058","329.41028","329.4099","329.40952","329.40903","329.4085","329.40793","329.40732","329.40668"
"0.93557435","329.9257","329.9256","329.9254","329.9252","329.9249","329.92453","329.9241","329.92365","329.92316","329.9226","329.92203"
"1.0","330.5048","330.50485","330.50482","330.50476","330.5046","330.5044","330.50412","330.5038","330.50345","330.50305","330.5026"
