Generated by gPROMS FuelCell 2.1.0
Fri Apr 25 08:57:35 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).PEM.temperature [K]

Fixed domains:
    Time = 3.0

"Axial L","Axial",,,,,,,,,,,,,,,,,,,,
,"0.0","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","0.7","0.75","0.8","0.85","0.9","0.95","1.0"
"0.0","281.69708","281.72067","281.74426","281.76782","281.79144","281.81503","281.83865","281.86227","281.88593","281.90958","281.93323","281.95694","281.98065","282.0044","282.02823","282.0521","282.0761","282.10028","282.12473","282.1496","282.1752"
"0.064425625","277.91635","277.933","277.94968","277.96637","277.98306","277.99976","278.0165","278.03326","278.05002","278.0668","278.08362","278.10046","278.1173","278.1342","278.15112","278.1681","278.18512","278.20227","278.21957","278.23715","278.25522"
"0.14311525","272.26703","272.27722","272.28745","272.2977","272.30798","272.31833","272.3287","272.33908","272.34952","272.36","272.3705","272.38104","272.39163","272.40225","272.4129","272.4236","272.43436","272.4452","272.4561","272.46713","272.47842"
"0.239227","267.53683","267.5439","267.551","267.55814","267.5653","267.57248","267.5797","267.58698","267.59427","267.6016","267.60895","267.61633","267.62375","267.6312","267.63867","267.6462","267.65375","267.66138","267.66904","267.6768","267.6847"
"0.35661814","264.39954","264.4053","264.4111","264.41693","264.4228","264.42865","264.43454","264.44046","264.4464","264.4524","264.45837","264.4644","264.47043","264.47647","264.48257","264.48868","264.4948","264.501","264.5072","264.5135","264.5199"
"0.5","262.56763","262.57266","262.57773","262.58282","262.58792","262.59305","262.59818","262.60333","262.60852","262.6137","262.61893","262.62415","262.6294","262.63464","262.63992","262.64523","262.65054","262.65588","262.66125","262.6667","262.6722"
"0.64338183","261.50174","261.50632","261.5109","261.5155","261.5201","261.52475","261.5294","261.53403","261.5387","261.5434","261.5481","261.5528","261.55753","261.56226","261.56702","261.5718","261.5766","261.5814","261.58624","261.59113","261.59607"
"0.760773","260.80795","260.81216","260.81638","260.82062","260.82486","260.8291","260.83337","260.83768","260.84198","260.84628","260.85062","260.85495","260.8593","260.86368","260.86804","260.87244","260.87686","260.8813","260.8857","260.8902","260.89474"
"0.8568847","260.3142","260.31815","260.32208","260.32605","260.33002","260.33398","260.33798","260.34198","260.346","260.35004","260.35406","260.35812","260.36218","260.36627","260.37036","260.37445","260.37857","260.3827","260.38684","260.39102","260.39523"
"0.93557435","260.08694","260.0906","260.09424","260.0979","260.10153","260.10522","260.1089","260.11258","260.11627","260.11996","260.1237","260.1274","260.13116","260.13492","260.13867","260.14246","260.14624","260.15005","260.15387","260.1577","260.16162"
"1.0","260.67032","260.6723","260.6743","260.67627","260.67825","260.68024","260.68225","260.68427","260.6863","260.68832","260.69037","260.69244","260.69452","260.6966","260.69867","260.70078","260.70288","260.70502","260.70715","260.70932","260.71152"
