Generated by gPROMS FuelCell 2.1.0
Thu May 08 22:04:50 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.temperature [K]

Fixed domains:
    Time = 7.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","276.46686","276.46198","276.4571","276.45218","276.4473","276.44238","276.4375","276.43262","276.4277","276.42282","276.41794"
"0.064425625","274.40033","274.39685","274.3934","274.38995","274.3865","274.38306","274.37958","274.37613","274.37268","274.36923","274.36575"
"0.14311525","273.67264","273.67017","273.6677","273.6652","273.66272","273.66025","273.65775","273.65527","273.6528","273.6503","273.64783"
"0.239227","274.9953","274.99326","274.9912","274.98914","274.9871","274.98502","274.98297","274.9809","274.97885","274.97678","274.97473"
"0.35661814","276.3847","276.38293","276.38113","276.37933","276.37753","276.37576","276.37396","276.37216","276.37036","276.3686","276.3668"
"0.5","276.36078","276.35925","276.3577","276.35617","276.3546","276.3531","276.35153","276.35","276.34848","276.34692","276.3454"
"0.64338183","275.0836","275.08228","275.08096","275.07965","275.07837","275.07706","275.07574","275.07443","275.07315","275.07184","275.07053"
"0.760773","273.45413","273.453","273.4519","273.45078","273.44968","273.44855","273.44745","273.44635","273.44522","273.44412","273.44302"
"0.8568847","271.96793","271.96695","271.96597","271.965","271.96405","271.96307","271.9621","271.96112","271.96017","271.9592","271.95822"
"0.93557435","270.81326","270.81238","270.81152","270.81064","270.80978","270.80893","270.80804","270.8072","270.80634","270.80548","270.8046"
"1.0","271.14926","271.14886","271.14847","271.14807","271.14767","271.1473","271.1469","271.1465","271.14615","271.14575","271.14536"
