Generated by gPROMS FuelCell 2.1.0
Sat May 10 17:22:04 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.energy_accumulation [kJ/m³]

Fixed domains:
    Time = 3.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","345561.62","345555.53","345548.62","345541.6","345534.53","345527.47","345520.4","345513.34","345506.28","345499.22","345492.1"
"0.064425625","340692.66","340688.47","340683.56","340678.6","340673.62","340668.62","340663.66","340658.7","340653.7","340648.72","340643.72"
"0.14311525","333408.84","333406.72","333403.78","333400.78","333397.78","333394.8","333391.84","333388.88","333385.9","333382.94","333379.9"
"0.239227","327308.0","327306.66","327304.62","327302.56","327300.5","327298.44","327296.38","327294.3","327292.25","327290.22","327288.12"
"0.35661814","323262.06","323260.88","323259.16","323257.44","323255.7","323253.97","323252.25","323250.53","323248.8","323247.1","323245.34"
"0.5","320900.38","320899.28","320897.75","320896.22","320894.66","320893.12","320891.6","320890.06","320888.5","320886.97","320885.44"
"0.64338183","319526.5","319525.44","319524.03","319522.62","319521.2","319519.78","319518.38","319516.97","319515.56","319514.12","319512.75"
"0.760773","318626.56","318624.7","318623.22","318621.75","318620.28","318618.8","318617.38","318615.9","318614.44","318612.97","318611.56"
"0.8568847","317917.4","317904.47","317900.7","317897.28","317893.88","317890.4","317886.9","317883.3","317879.72","317876.1","317873.66"
"0.93557435","316930.4","316732.56","316674.97","316622.53","316569.66","316512.6","316452.56","316388.7","316321.72","316253.0","316216.2"
"1.0","241373.25","240884.08","240653.38","240431.89","240181.61","239941.77","239639.22","239373.81","239016.94","238829.97","238817.08"
