Generated by gPROMS FuelCell 2.1.0
Sat May 10 17:22:52 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.energy_accumulation [kJ/m³]

Fixed domains:
    Time = 14.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","357981.75","357978.03","357972.88","357967.2","357961.25","357955.2","357949.06","357942.9","357936.62","357930.28","357923.75"
"0.064425625","355808.0","355805.72","355802.06","355797.97","355793.62","355789.12","355784.56","355779.9","355775.16","355770.38","355765.53"
"0.14311525","355799.97","355798.28","355795.34","355792.0","355788.4","355784.72","355780.97","355777.1","355773.2","355769.2","355765.2"
"0.239227","355350.34","355349.12","355346.78","355344.1","355341.2","355338.2","355335.12","355332.0","355328.8","355325.56","355322.28"
"0.35661814","354710.38","354709.5","354707.62","354705.4","354703.0","354700.56","354698.03","354695.44","354692.8","354690.12","354687.38"
"0.5","353508.2","353507.66","353506.16","353504.34","353502.4","353500.38","353498.3","353496.22","353494.06","353491.84","353489.56"
"0.64338183","352137.44","352137.16","352135.94","352134.44","352132.84","352131.2","352129.47","352127.72","352125.9","352124.06","352122.2"
"0.760773","350950.3","350950.06","350948.97","350947.66","350946.25","350944.78","350943.28","350941.72","350940.12","350938.5","350936.88"
"0.8568847","349954.6","349952.9","349951.22","349949.5","349947.72","349945.9","349944.06","349942.16","349940.25","349938.34","349936.7"
"0.93557435","348762.22","348740.1","348727.3","348716.75","348706.88","348696.94","348686.97","348676.9","348667.06","348658.1","348653.06"
"1.0","311684.12","311548.4","311456.5","311377.8","311304.38","311231.53","311159.44","311087.97","311020.47","310963.22","310937.44"
