Generated by gPROMS FuelCell 2.1.0
Sat May 10 17:26:57 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.energy_accumulation [kJ/m³]

Fixed domains:
    Time = 40.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","399640.97","399585.97","399540.88","399504.0","399474.0","399449.8","399430.56","399415.72","399404.84","399397.72","399394.34"
"0.064425625","402461.3","402416.9","402380.53","402350.72","402326.34","402306.56","402290.72","402278.38","402269.28","402263.3","402260.5"
"0.14311525","405311.97","405275.5","405245.84","405221.72","405202.12","405186.3","405173.78","405164.06","405156.97","405152.34","405150.2"
"0.239227","406742.25","406708.47","406681.06","406658.8","406640.78","406626.28","406614.78","406605.88","406599.38","406595.12","406593.12"
"0.35661814","408006.1","407974.84","407949.53","407929.03","407912.47","407899.12","407888.56","407880.44","407874.47","407870.56","407868.72"
"0.5","409906.62","409877.75","409854.38","409835.44","409820.16","409807.88","409798.12","409790.6","409785.06","409781.4","409779.62"
"0.64338183","411420.8","411393.97","411372.3","411354.8","411340.72","411329.47","411320.6","411313.8","411308.9","411305.78","411304.38"
"0.760773","412190.34","412165.97","412146.3","412130.38","412117.53","412107.2","412098.97","412092.56","412087.78","412084.53","412082.75"
"0.8568847","412594.2","412572.16","412554.44","412540.2","412528.72","412519.53","412512.25","412506.6","412502.4","412499.53","412497.9"
"0.93557435","413377.5","413354.22","413335.38","413320.2","413307.94","413298.12","413290.38","413284.38","413280.0","413277.06","413275.6"
"1.0","396757.28","396728.34","396704.84","396685.9","396670.7","396658.66","396649.28","396642.22","396637.22","396634.12","396632.84"
