Generated by gPROMS FuelCell 2.1.0
Thu May 08 22:03:06 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.temperature [K]

Fixed domains:
    Time = 3.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","281.69708","281.6915","281.6859","281.68033","281.67474","281.66916","281.66357","281.658","281.6524","281.64685","281.64127"
"0.064425625","277.91635","277.9124","277.90845","277.9045","277.90057","277.89664","277.8927","277.88876","277.88483","277.8809","277.87695"
"0.14311525","272.26703","272.2646","272.26218","272.25977","272.25735","272.25497","272.25256","272.25015","272.24774","272.24533","272.24295"
"0.239227","267.53683","267.53516","267.53348","267.53183","267.53015","267.52847","267.5268","267.52515","267.52347","267.52182","267.52014"
"0.35661814","264.39954","264.39816","264.39682","264.39545","264.39407","264.3927","264.39136","264.38998","264.3886","264.38727","264.3859"
"0.5","262.56763","262.56644","262.56522","262.56403","262.56284","262.56165","262.56046","262.55927","262.55807","262.5569","262.55566"
"0.64338183","261.50174","261.50067","261.49957","261.4985","261.49744","261.49634","261.49527","261.49417","261.4931","261.49203","261.49094"
"0.760773","260.80795","260.80695","260.80594","260.80496","260.80396","260.80295","260.80197","260.80096","260.8","260.79898","260.798"
"0.8568847","260.3142","260.3133","260.31235","260.3114","260.3105","260.30954","260.30862","260.3077","260.30676","260.30585","260.3049"
"0.93557435","260.08694","260.0861","260.08524","260.08438","260.08353","260.08267","260.08182","260.08096","260.0801","260.07925","260.0784"
"1.0","260.67032","260.66986","260.6694","260.66895","260.66852","260.6681","260.66766","260.66727","260.66687","260.66647","260.66595"
