Generated by gPROMS FuelCell 2.1.0
Thu May 08 22:08:19 CST 2025

Case:     Flowsheet_20250417_202415
Variable: Flowsheet.stack.active_cells.CELLS_2D(1).MEA(1).anode_catalyst.temperature [K]

Fixed domains:
    Time = 14.0

"Axial L","Axial",,,,,,,,,,
,"0.0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1.0"
"0.0","291.6058","291.6008","291.59583","291.59085","291.58588","291.58093","291.57596","291.57098","291.566","291.56104","291.5561"
"0.064425625","289.9374","289.93378","289.93018","289.92657","289.92297","289.91937","289.91577","289.91217","289.90857","289.90497","289.90137"
"0.14311525","289.8663","289.86328","289.86023","289.8572","289.85416","289.85114","289.84808","289.84503","289.842","289.83896","289.83594"
"0.239227","289.49045","289.48795","289.48544","289.48294","289.48044","289.47794","289.47543","289.47293","289.47043","289.46793","289.4654"
"0.35661814","288.97684","288.97473","288.97266","288.97055","288.96844","288.96634","288.96426","288.96216","288.96005","288.95795","288.95584"
"0.5","288.03656","288.0348","288.03305","288.0313","288.02954","288.0278","288.02606","288.02432","288.02255","288.0208","288.01907"
"0.64338183","286.96942","286.96796","286.9665","286.96503","286.96353","286.96207","286.9606","286.95914","286.95767","286.9562","286.95474"
"0.760773","286.0488","286.04752","286.04626","286.04498","286.04373","286.04245","286.0412","286.03992","286.03867","286.0374","286.03613"
"0.8568847","285.30893","285.3078","285.30667","285.30557","285.30444","285.3033","285.30222","285.3011","285.3","285.2989","285.29776"
"0.93557435","284.76273","284.76172","284.7607","284.7597","284.75873","284.75772","284.7567","284.75574","284.75473","284.75375","284.75275"
"1.0","285.63956","285.6392","285.63885","285.6385","285.63815","285.63782","285.63745","285.63712","285.63678","285.6364","285.63608"
